corp_code,corp_name,stock_code,business_year,fs_label,revenue_current,revenue_previous,op_current,op_previous,revenue_account_name,op_account_name,current_period_name,previous_period_name
00305570,코스리거글로벌,043710,2024,연결재무제표,19340027240.0,22559469460.0,-3346570134.0,-7541411780.0,매출액,영업이익(손실),제 34 기,제 33 기
00305570,코스리거글로벌,043710,2025,연결재무제표,35668112160.0,17503985049.0,-8331635222.0,-3050235452.0,매출액,영업이익(손실),제 35 기,제 34 기
01009789,코스맥스,192820,2023,연결재무제표,1777494448320.0,1600125770194.0,115685779856.0,53100853848.0,매출액,영업이익,제 10 기,제 9 기
01009789,코스맥스,192820,2024,연결재무제표,2166089636742.0,1777494448320.0,175395279105.0,115685779856.0,수익(매출액),영업이익,제 11 기,제 10 기
01009789,코스맥스,192820,2025,연결재무제표,2398757972848.0,2166089636742.0,195791661624.0,175395279105.0,수익(매출액),영업이익,제 12 기,제 11 기
00219574,코스맥스비티아이,044820,2023,연결재무제표,628597019226.0,617403775029.0,20249350496.0,3400294229.0,매출액,영업이익,제 31 기,제 30 기
00219574,코스맥스비티아이,044820,2024,연결재무제표,597630263412.0,628597019226.0,16794453838.0,20249350496.0,매출액,영업이익,제 32 기,제 31 기
00219574,코스맥스비티아이,044820,2025,연결재무제표,645205591735.0,597630263412.0,26984473709.0,16794453838.0,매출액,영업이익,제 33 기,제 32 기
00656289,코스맥스엔비티,222040,2023,연결재무제표,333630908880.0,328207413005.0,11976872715.0,2240434808.0,수익(매출액),영업이익(손실),제 22 기,제 21 기
00656289,코스맥스엔비티,222040,2024,연결재무제표,317985309667.0,333630908880.0,9904529646.0,11976872715.0,수익(매출액),영업이익(손실),제 23 기,제 22 기
00656289,코스맥스엔비티,222040,2025,연결재무제표,287479069571.0,317985309667.0,4002712982.0,9904529646.0,영업수익,영업이익(손실),제 24 기,제 23 기
00763473,코스메카코리아,241710,2023,연결재무제표,470719111291.0,399399237901.0,49154075509.0,10367437149.0,매출액,영업이익,제 25 기,제 24 기
00763473,코스메카코리아,241710,2024,연결재무제표,524328644684.0,470719111291.0,60362466466.0,49154075509.0,매출액,영업이익,제 26 기,제 25 기
00763473,코스메카코리아,241710,2025,연결재무제표,640929072776.0,524328644684.0,83536907225.0,60362466466.0,매출액,영업이익,제 27 기,제 26 기
00129989,코스모신소재,005070,2023,별도재무제표,629578773085.0,485605243552.0,32324547766.0,32475176321.0,매출액,영업이익,제 57 기,제 56 기
00129989,코스모신소재,005070,2024,별도재무제표,569728589077.0,629578773085.0,25002358115.0,32324547766.0,매출액,영업이익,제 58 기,제 57 기
00129989,코스모신소재,005070,2025,별도재무제표,456295847107.0,569728589077.0,2378317974.0,25002358115.0,매출액,영업이익,제 59 기,제 58 기
00160302,코스모화학,005420,2023,연결재무제표,798983652893.0,718194570102.0,3005594005.0,41427923296.0,수익(매출액),영업이익(손실),제 56 기,제 55 기
00160302,코스모화학,005420,2024,연결재무제표,749281395087.0,798983652893.0,-2000900280.0,3005594005.0,수익(매출액),영업이익(손실),제 57 기,제 56 기
00160302,코스모화학,005420,2025,연결재무제표,664155164378.0,749281395087.0,-15986153874.0,-2000900280.0,수익(매출액),영업이익(손실),제 58 기,제 57 기
01476219,코스텍시스,355150,2023,별도재무제표,11549322439.0,25351771685.0,-1319886004.0,3574464219.0,수익(매출액),영업이익(손실),제 4 기,제 3 기
01476219,코스텍시스,355150,2024,별도재무제표,14213293474.0,11549322439.0,-1894839910.0,-1319886004.0,수익(매출액),영업이익(손실),제 5 기,제 4 기
01476219,코스텍시스,355150,2025,별도재무제표,15220234978.0,14213293474.0,184343617.0,-1894839910.0,매출액,영업이익(손실),제 6 기,제 5 기
00210856,코아스,071950,2023,연결재무제표,73746191894.0,97886470716.0,-3034190053.0,-704501535.0,수익(매출액),영업이익(손실),제 32 기,제 31 기
00210856,코아스,071950,2024,연결재무제표,77951547768.0,73746191894.0,-7244717384.0,-3034190053.0,수익(매출액),영업이익(손실),제 33 기,제 32 기
00210856,코아스,071950,2025,연결재무제표,62229199785.0,77951547768.0,-5680240797.0,-7244717384.0,수익(매출액),영업이익(손실),제 34 기,제 33 기
00989664,코아스템켐온,166480,2023,연결재무제표,33657156172.0,45877628499.0,-19675632871.0,-6352419193.0,매출액,영업이익(손실),제 21 기,제 20 기
00989664,코아스템켐온,166480,2024,연결재무제표,28762459937.0,33657156172.0,-22019245376.0,-19675632871.0,매출액,영업손실,제 22 기,제 21 기
00989664,코아스템켐온,166480,2025,연결재무제표,20158947968.0,28762459937.0,-21222616625.0,-22019245376.0,매출액,영업이익(손실),제 23 기,제 22 기
00271501,코아시아,045970,2023,연결재무제표,377629884303.0,459701513173.0,-25491183071.0,-22572658741.0,매출액,영업이익(손실),제 31 기,제 30 기
00271501,코아시아,045970,2024,연결재무제표,357809975395.0,377629884303.0,-39612427225.0,-25491183071.0,매출액,영업손실,제 32 기,제 31 기
00271501,코아시아,045970,2025,연결재무제표,375129006470.0,357809975395.0,-2237980329.0,-39612427225.0,매출액,영업이익(손실),제 33 기,제 32 기
01031502,코아시아씨엠,196450,2023,연결재무제표,293967118507.0,383202956785.0,-13048229886.0,-4424559968.0,매출액,영업이익(손실),제 10 기,제 9 기
01031502,코아시아씨엠,196450,2024,연결재무제표,267335829059.0,293967118507.0,-9539985493.0,-13048229886.0,매출액,영업이익(손실),제 11 기,제 10 기
01031502,코아시아씨엠,196450,2025,연결재무제표,258196765549.0,267335829059.0,5272336211.0,-9539985493.0,매출액,영업이익(손실),제 12 기,제 11 기
01512575,코어라인소프트,384470,2023,연결재무제표,4100632868.0,4091045998.0,-11656276687.0,-10163695425.0,영업수익,영업이익(손실),제 12 기,제 11 기
01512575,코어라인소프트,384470,2024,연결재무제표,3929182690.0,4100632868.0,-13779081599.0,-11656276687.0,영업수익,영업이익(손실),제 13 기,제 12 기
01512575,코어라인소프트,384470,2025,연결재무제표,4283668051.0,3929182690.0,-13444847755.0,-13779081599.0,영업수익,영업이익(손실),제 14 기,제 13 기
00197476,코엔텍,029960,2023,별도재무제표,78763725504.0,90286420519.0,34392141497.0,48363480084.0,매출액,영업이익,제 31 기,제 30 기
00197476,코엔텍,029960,2024,별도재무제표,80506803219.0,78763725504.0,30497396526.0,34392141497.0,매출액,영업이익,제 32 기,제 31 기
00197476,코엔텍,029960,2025,별도재무제표,75097694979.0,80506803219.0,29587015581.0,30497396526.0,매출액,영업이익,제 33 기,제 32 기
00152862,코오롱,002020,2023,연결재무제표,5894231282101.0,5659922374692.0,102926776246.0,317514999494.0,수익(매출액),영업이익(손실),제 69 기,제 68 기
00152862,코오롱,002020,2024,연결재무제표,6028363775125.0,5878432276811.0,-89552863444.0,99333095751.0,매출액,영업이익(손실),제 70 기,제 69 기
00152862,코오롱,002020,2025,연결재무제표,5886133083763.0,5920010660969.0,60501208348.0,-92007994082.0,매출액,영업이익(손실),제 71 기,제 70 기
00152880,코오롱글로벌,003070,2023,연결재무제표,2663480259991.0,2602076874673.0,12788879964.0,166687315258.0,영업수익,영업이익(손실),제 64 기,제 63 기
00152880,코오롱글로벌,003070,2024,연결재무제표,2911960747188.0,2645037776165.0,-56668787248.0,7614457547.0,매출액,영업이익(손실),제 65 기,제 64 기
00152880,코오롱글로벌,003070,2025,연결재무제표,2684430963154.0,2911960747188.0,3650749780.0,-56668787248.0,매출액,영업이익(손실),제 66 기,제 65 기
01712485,코오롱모빌리티그룹,450140,2024,연결재무제표,2258021136586.0,2402993901334.0,17569077056.0,40966727870.0,매출액,영업이익(손실),제 2 기,제 1 기
01712485,코오롱모빌리티그룹,450140,2025,연결재무제표,2350332374842.0,2258021136586.0,23422851434.0,17569077056.0,매출액,영업이익(손실),제 3 기,제 2 기
00525642,코오롱생명과학,102940,2023,연결재무제표,124639034557.0,161583789633.0,-24095033091.0,2641694089.0,매출액,영업이익(손실),제 24 기,제 23 기
00525642,코오롱생명과학,102940,2024,연결재무제표,161386743445.0,124639034557.0,-22084410295.0,-24095033091.0,매출액,영업이익(손실),제 25 기,제 24 기
00525642,코오롱생명과학,102940,2025,연결재무제표,208981597803.0,161386743445.0,17572203303.0,-22084410295.0,매출액,영업이익(손실),제 26 기,제 25 기
00241005,코오롱이앤피,138490,2023,연결재무제표,456198067019.0,518075861606.0,33813729102.0,46041896346.0,수익(매출액),영업이익(손실),제 28 기,제 27 기
00241005,코오롱이앤피,138490,2024,연결재무제표,486210364232.0,456198067019.0,39767482517.0,33813729102.0,수익(매출액),영업이익(손실),제 29 기,제 28 기
00241005,코오롱이앤피,138490,2025,연결재무제표,468687996616.0,486210364232.0,44075053798.0,39767482517.0,수익(매출액),영업이익(손실),제 30 기,제 29 기
00795135,코오롱인더,120110,2023,연결재무제표,5061157921399.0,5367473556072.0,157625474066.0,242496098882.0,Ⅰ. 매출,Ⅴ. 영업이익,제 14 기,제 13 기
00795135,코오롱인더,120110,2024,연결재무제표,4843003131269.0,4734907182667.0,158723468850.0,199654688223.0,I. 매출,V. 영업이익,제 15 기,제 14 기
00795135,코오롱인더,120110,2025,연결재무제표,4873399491952.0,4843003131269.0,108896018558.0,158723468850.0,I. 매출,V. 영업이익,제 16 기,제 15 기
01245062,코오롱티슈진,950160,2023,별도재무제표,2839000.0,7319202.0,-15707145.0,-12618990.0,매출액,영업이익(손실),제 25 기,제 24 기
01245062,코오롱티슈진,950160,2024,별도재무제표,3719583.0,2839000.0,-16127329.0,-15707145.0,매출액,영업이익(손실),제 26 기,제 25 기
01245062,코오롱티슈진,950160,2025,별도재무제표,3627220.0,3719583.0,-15695998.0,-16127329.0,매출액,영업이익(손실),제 27 기,제 26 기
00170558,코웨이,021240,2023,연결재무제표,3966519721923.0,3856132895084.0,731255078054.0,677378551681.0,매출액,영업이익,제 35 기,제 34 기
00170558,코웨이,021240,2024,연결재무제표,4310141694596.0,3966519721923.0,795373861343.0,731255078054.0,매출액,영업이익,제 36 기,제 35 기
00170558,코웨이,021240,2025,연결재무제표,4963566073111.0,4310141694596.0,878651769382.0,795373861343.0,매출액,영업이익,제 37 기,제 36 기
00360674,코위버,056360,2023,연결재무제표,83354203788.0,89638154238.0,-2603185111.0,296798885.0,매출액,영업이익(손실),제 24 기,제 23 기
00360674,코위버,056360,2024,연결재무제표,46836215609.0,83354203788.0,-7634892172.0,-2603185111.0,매출액,영업이익(손실),제 25 기,제 24 기
00360674,코위버,056360,2025,연결재무제표,62599540297.0,46836215609.0,306265207.0,-7634892172.0,매출액,영업이익(손실),제 26 기,제 25 기
01211232,코윈테크,282880,2023,연결재무제표,335958325532.0,201154916332.0,22817285083.0,14781550437.0,매출액,영업이익,제 26 기,제 25 기
01211232,코윈테크,282880,2024,연결재무제표,244389953265.0,335958325532.0,3602921129.0,22817285083.0,매출액,영업이익,제 27 기,제 26 기
01211232,코윈테크,282880,2025,연결재무제표,154701003144.0,244389953265.0,-25447396955.0,3602921129.0,수익(매출액),영업이익(손실),제 28 기,제 27 기
00807397,코이즈,121850,2023,연결재무제표,16392594426.0,9702666379.0,-4103033489.0,-7209998290.0,수익(매출액),영업이익(손실),제 18 기,제 17 기
00807397,코이즈,121850,2024,연결재무제표,20734142258.0,16392594426.0,-3174240764.0,-4103033489.0,수익(매출액),영업이익(손실),제 19 기,제 18 기
00807397,코이즈,121850,2025,연결재무제표,12650752843.0,20734142258.0,-8073868251.0,-3174240764.0,수익(매출액),영업이익(손실),제 20 기,제 19 기
00959210,코츠테크놀로지,448710,2023,별도재무제표,51299936158.0,41835502370.0,8801179354.0,2785574622.0,매출액,영업이익,제 25 기,제 24 기
00959210,코츠테크놀로지,448710,2024,별도재무제표,64980786918.0,51299936158.0,9479311051.0,8801179354.0,매출액,영업이익,제 26 기,제 25 기
00959210,코츠테크놀로지,448710,2025,별도재무제표,68114262512.0,64980786918.0,8315271995.0,9479311051.0,매출액,영업이익,제 27 기,제 26 기
00446901,코칩,126730,2024,연결재무제표,33371108724.0,32912374630.0,2899394604.0,4188898940.0,수익(매출액),영업이익(손실),제 31 기,제 30 기
00446901,코칩,126730,2025,연결재무제표,38284849477.0,33371108724.0,1139330952.0,2899394604.0,수익(매출액),영업이익(손실),제 32 기,제 31 기
00187725,코콤,015710,2023,별도재무제표,100488220566.0,95280775618.0,1911182143.0,-2284834592.0,수익(매출액),영업이익(손실),제 44 기,제 43 기
00187725,코콤,015710,2024,별도재무제표,104993315733.0,100488220566.0,3727784568.0,1911182143.0,I.매출,IV.영업이익(손실),제 45 기,제 44 기
00187725,코콤,015710,2025,별도재무제표,95770916172.0,104993315733.0,2999271369.0,3727784568.0,I. 매출액,IV. 영업이익,제 46 기,제 45 기
00305297,코텍,052330,2023,연결재무제표,327107490760.0,428553036782.0,4795531701.0,27331888869.0,수익(매출액),영업이익(손실),제 37 기,제 36 기
00305297,코텍,052330,2024,연결재무제표,307988606670.0,327107490760.0,23548368530.0,4795531701.0,수익(매출액),영업이익(손실),제 38 기,제 37 기
00305297,코텍,052330,2025,연결재무제표,396839741875.0,307988606670.0,37786162039.0,23548368530.0,매출액,영업이익,제 39 기,제 38 기
01364297,코퍼스코리아,322780,2023,연결재무제표,44653729856.0,29268713289.0,1698159467.0,9124945624.0,매출액,영업이익,제 5 기,제 4 기
01364297,코퍼스코리아,322780,2024,연결재무제표,41832380954.0,44060779856.0,-29362271394.0,2219239491.0,매출액,영업이익,제 6 기,제 5 기
01364297,코퍼스코리아,322780,2025,연결재무제표,32900432613.0,41832380954.0,-7093848478.0,-29362271394.0,매출액,영업이익,제 7 기,제 6 기
00203315,콘텐트리중앙,036420,2023,연결재무제표,993035799342.0,852050847599.0,-68126882657.0,-71591321151.0,수익(매출액),영업이익(손실),제 37 기,제 36 기
00203315,콘텐트리중앙,036420,2024,연결재무제표,879462982938.0,993035799342.0,-47378983753.0,-67966591205.0,매출액,영업손실,제 38 기,제 37 기
00203315,콘텐트리중앙,036420,2025,연결재무제표,1083288419056.0,879462982938.0,8844995426.0,-47378983753.0,매출액,영업이익(손실),제 39 기,제 38 기
01065013,콜마바이오텍,215380,2023,별도재무제표,38615630587.0,46917852697.0,-4459664719.0,-2521314432.0,매출액,영업이익(손실),제 9 기,제 8 기
01065013,콜마바이오텍,215380,2024,별도재무제표,43199732726.0,38615630587.0,1784598077.0,-4459664719.0,매출액,영업이익(손실),제 10 기,제 9 기
01065013,콜마바이오텍,215380,2025,별도재무제표,37587048396.0,43199732726.0,-3904140658.0,1784598077.0,매출액,영업이익(손실),제 11 기,제 10 기
01032404,콜마비앤에이치,200130,2023,연결재무제표,579551538026.0,575902994059.0,30255895443.0,61123995164.0,매출액,영업이익,제 10 기,제 9 기
01032404,콜마비앤에이치,200130,2024,연결재무제표,615642004817.0,579551538026.0,24623244501.0,30255895443.0,영업수익,영업이익(손실),제 11 기,제 10 기
01032404,콜마비앤에이치,200130,2025,연결재무제표,574884892325.0,615642004817.0,26645965589.0,24623244501.0,영업수익,영업이익(손실),제 12 기,제 11 기
00203290,콜마홀딩스,024720,2023,연결재무제표,637274322590.0,649879568755.0,16871130187.0,33000195009.0,수익(매출액),영업이익(손실),제 34 기,제 33 기
00203290,콜마홀딩스,024720,2024,연결재무제표,676663181663.0,637274322590.0,38118710023.0,16871130187.0,매출액,영업이익(손실),제 35 기,제 34 기
00203290,콜마홀딩스,024720,2025,연결재무제표,630111809477.0,676663181663.0,47742544330.0,38118710023.0,매출액,영업이익(손실),제 36 기,제 35 기
01311055,쿠콘,294570,2023,연결재무제표,68365726730.0,64522541912.0,16586163829.0,20023636125.0,영업수익,영업이익,제 18 기,제 17 기
01311055,쿠콘,294570,2024,별도재무제표,73038223164.0,68365726730.0,16588584400.0,16586163829.0,영업수익,영업이익,제 19 기,제 18 기
01311055,쿠콘,294570,2025,별도재무제표,69459535152.0,73038223164.0,18859505780.0,16588584400.0,영업수익,영업이익,제 20 기,제 19 기
00132354,쿠쿠홀딩스,192400,2023,연결재무제표,772261869749.0,755648437744.0,86632975985.0,87879677725.0,수익(매출액),영업이익(손실),제 47 기,제 46 기
00132354,쿠쿠홀딩스,192400,2024,연결재무제표,833802336627.0,772261869749.0,103233744707.0,86632975985.0,매출,영업이익,제 48 기,제 47 기
00132354,쿠쿠홀딩스,192400,2025,연결재무제표,920929380976.0,833802336627.0,114008891071.0,103233744707.0,수익(매출액),영업이익,제 49 기,제 48 기
01267684,쿠쿠홈시스,284740,2023,연결재무제표,954551724190.0,938072669980.0,144873008354.0,119943993497.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01267684,쿠쿠홈시스,284740,2024,연결재무제표,1057208774499.0,954551724190.0,164815752780.0,144873008354.0,매출액,영업이익,제 8 기,제 7 기
01267684,쿠쿠홈시스,284740,2025,연결재무제표,1121342626136.0,1057208774499.0,169362970577.0,169980712798.0,매출액,영업이익,제 9 기,제 8 기
01671285,쿼드메디슨,464490,2024,연결재무제표,9303610913.0,1011722941.0,-4449177465.0,-9519292923.0,영업수익,영업이익(손실),제 8 기,제 7 기
01671285,쿼드메디슨,464490,2025,연결재무제표,10698152626.0,9303610913.0,-6383954523.0,-4449177465.0,영업수익,영업이익(손실),제 9 기,제 8 기
01311286,퀀타매트릭스,317690,2023,연결재무제표,3117941523.0,1285933974.0,-22448003344.0,-20017916127.0,매출액,영업이익(손실),제 14 기,제 13 기
01311286,퀀타매트릭스,317690,2024,연결재무제표,2497118525.0,3117941523.0,-16148156516.0,-22448003344.0,매출액,영업이익(손실),제 15 기,제 14 기
01311286,퀀타매트릭스,317690,2025,연결재무제표,3688305345.0,2497118525.0,-15555988855.0,-16148156516.0,매출액,영업이익(손실),제 16 기,제 15 기
00683007,퀀텀레일,070300,2023,연결재무제표,34762870874.0,10275641565.0,-118173951.0,324729576.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00683007,퀀텀레일,070300,2024,연결재무제표,10747200049.0,34762870874.0,-2176868091.0,-118173951.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00683007,퀀텀레일,070300,2025,연결재무제표,18537408816.0,10747200049.0,1902204247.0,-2176868091.0,수익(매출액),영업이익(손실),제 26 기,제 25 기
01584183,퀄리타스반도체,432720,2023,별도재무제표,10774541164.0,10789274729.0,-11186432731.0,-3671026788.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01584183,퀄리타스반도체,432720,2024,별도재무제표,6074683889.0,10774541164.0,-22694310411.0,-11186432731.0,영업수익,영업이익(손실),제 8 기,제 7 기
01584183,퀄리타스반도체,432720,2025,별도재무제표,5350047190.0,6074683889.0,-24471844867.0,-22694310411.0,영업수익,영업이익(손실),제 9 기,제 8 기
01397772,큐라클,365270,2023,별도재무제표,10294390768.0,3582858972.0,-10508110228.0,-11982211458.0,영업수익,영업이익(손실),제 8 기,제 7 기
01397772,큐라클,365270,2024,별도재무제표,1632550301.0,10294390768.0,-12634687980.0,-10508110228.0,영업수익,영업이익(손실),제 9 기,제 8 기
01397772,큐라클,365270,2025,별도재무제표,7101468.0,1632550301.0,-16503369291.0,-12634687980.0,영업수익,영업이익(손실),제 10 기,제 9 기
01357765,큐라티스,348080,2023,별도재무제표,1030058265.0,7524173635.0,-16931835655.0,-23289127797.0,수익(매출액),영업이익(손실),제 8 기,제 7 기
01357765,큐라티스,348080,2024,별도재무제표,373796810.0,1030058265.0,-19719416068.0,-16931835655.0,수익(매출액),영업이익(손실),제 9 기,제 8 기
01357765,큐라티스,348080,2025,별도재무제표,2456943982.0,373796810.0,-10334975249.0,-19719416068.0,매출액,영업이익(손실),제 10 기,제 9 기
00356802,큐렉소,060280,2023,별도재무제표,72882216212.0,64990650977.0,1135441826.0,1110696832.0,수익(매출액),영업이익(손실),제 32 기,제 31 기
00356802,큐렉소,060280,2024,별도재무제표,55531259080.0,72882216212.0,-5821504455.0,1135441826.0,수익(매출액),영업이익(손실),제 33 기,제 32 기
00356802,큐렉소,060280,2025,연결재무제표,74531816400.0,55531259080.0,2361804478.0,-5821504455.0,수익(매출액),영업이익(손실),제 34 기,제 33 기
01492651,큐로셀,372320,2023,별도재무제표,0.0,0.0,-31129752767.0,-21424611321.0,수익(매출액),영업이익(손실),제 8 기,제 7 기
01492651,큐로셀,372320,2024,연결재무제표,0.0,0.0,-36624042261.0,-31129752767.0,매출액,영업이익,제 9 기,제 8 기
01492651,큐로셀,372320,2025,연결재무제표,0.0,0.0,-36289500534.0,-36624042261.0,매출액,영업이익,제 10 기,제 9 기
00296324,큐로홀딩스,051780,2023,연결재무제표,83889908322.0,67536187305.0,-2592005868.0,1485540687.0,수익(매출액),영업이익(손실),제 36 기,제 35 기
00296324,큐로홀딩스,051780,2024,연결재무제표,61099174434.0,79773291492.0,-2663086970.0,687832445.0,수익(매출액),영업이익(손실),제 37 기,제 36 기
00296324,큐로홀딩스,051780,2025,연결재무제표,56651278638.0,61099174434.0,-9245487.0,-2663086970.0,수익(매출액),영업이익(손실),제 38 기,제 37 기
01042650,큐리언트,115180,2023,연결재무제표,9031807070.0,8468552823.0,-23213207544.0,-27474716001.0,수익(매출액),영업이익(손실),제 16 기,제 15 기
01042650,큐리언트,115180,2024,연결재무제표,9179834444.0,9031807070.0,-27477790640.0,-23213207544.0,수익(매출액),영업이익(손실),제 17 기,제 16 기
01042650,큐리언트,115180,2025,연결재무제표,6982624830.0,9179834444.0,-29764167099.0,-27477790640.0,수익(매출액),영업이익(손실),제 18 기,제 17 기
01786958,큐리오시스,494120,2025,연결재무제표,7302782626.0,5414998706.0,-7525764117.0,-6208083712.0,매출액,영업이익(손실),제 11 기,제 10 기
01498974,큐리옥스바이오시스템즈,445680,2023,연결재무제표,6787910936.0,7236977820.0,-10557074113.0,-11421000114.0,수익(매출액),영업이익(손실),제 6 기,제 5 기
01498974,큐리옥스바이오시스템즈,445680,2024,연결재무제표,4587636523.0,6787910936.0,-13377807751.0,-10557074113.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01498974,큐리옥스바이오시스템즈,445680,2025,연결재무제표,5151548437.0,4587636523.0,-12314428922.0,-13377807751.0,수익(매출액),영업이익(손실),제 8 기,제 7 기
00985686,큐브엔터,182360,2023,연결재무제표,142272172633.0,120637928352.0,15423770911.0,6927857971.0,매출액,영업이익,제 11 기,제 10 기
00985686,큐브엔터,182360,2024,연결재무제표,218283220461.0,142272172633.0,16568348309.0,15423770911.0,매출액,영업이익,제 12 기,제 11 기
00985686,큐브엔터,182360,2025,연결재무제표,87228103184.0,102595690090.0,-7261994709.0,11977189218.0,매출액,영업이익,제 13 기,제 12 기
01033591,큐알티,405100,2023,연결재무제표,53256955744.0,59628906235.0,752199915.0,10285825829.0,매출액,영업이익,제 10 기,제 9 기
01033591,큐알티,405100,2024,연결재무제표,65250660837.0,53256955744.0,4767436351.0,752199915.0,매출액,영업이익,제 11 기,제 10 기
01033591,큐알티,405100,2025,연결재무제표,68861373936.0,65250660837.0,4782984898.0,4767436351.0,매출액,영업이익,제 12 기,제 11 기
00411446,큐에스아이,066310,2023,연결재무제표,18687093091.0,22699451677.0,-4243012697.0,1845150544.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00411446,큐에스아이,066310,2024,연결재무제표,21363283641.0,18687093091.0,1184535478.0,-4243012697.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00411446,큐에스아이,066310,2025,연결재무제표,23282562121.0,21363283641.0,293849147.0,1184535478.0,매출액,영업이익,제 26 기,제 25 기
01175499,큐에이드,377460,2023,연결재무제표,274309385444.0,439461730494.0,-106090906757.0,22261045183.0,매출액,영업이익,제 9 기,제 8 기
01175499,큐에이드,377460,2024,연결재무제표,116304050890.0,274309385444.0,-926704867.0,-106143541190.0,매출액,영업이익(손실),제 10 기,제 9 기
01175499,큐에이드,377460,2025,별도재무제표,91649492825.0,116304050890.0,-1913576661.0,-926704867.0,매출액,영업이익(손실),제 11 기,제 10 기
00267942,큐캐피탈,016600,2023,별도재무제표,35968958792.0,16557788149.0,10471000716.0,-4153553275.0,영업수익,영업이익(손실),제 42 기,제 41 기
00267942,큐캐피탈,016600,2024,별도재무제표,18669600046.0,35968958792.0,2823146335.0,10471000716.0,영업수익,영업이익(손실),제 43 기,제 42 기
00267942,큐캐피탈,016600,2025,별도재무제표,20098160580.0,18669600046.0,3786548770.0,2823146335.0,영업수익,영업이익(손실),제 44 기,제 43 기
01514005,크라우드웍스,355390,2023,연결재무제표,23978460238.0,11896419674.0,-1785822511.0,-6308534457.0,영업수익,영업이익(손실),제 7 기,제 6 기
01514005,크라우드웍스,355390,2024,연결재무제표,12013503460.0,23978460238.0,-11726095494.0,-1785822511.0,영업수익,영업이익(손실),제 8 기,제 7 기
01514005,크라우드웍스,355390,2025,연결재무제표,10484246161.0,12013503460.0,-13366222293.0,-11726095494.0,영업수익,영업이익(손실),제 9 기,제 8 기
01205329,크라운제과,264900,2023,별도재무제표,434728792634.0,413638464749.0,28440130656.0,17588318271.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01205329,크라운제과,264900,2024,별도재무제표,438102375193.0,434728792634.0,21046933550.0,28440130656.0,매출액,영업이익(손실),제 8 기,제 7 기
01205329,크라운제과,264900,2025,별도재무제표,444838419779.0,438102375193.0,15265165837.0,21046933550.0,매출액,영업이익,제 9 기,제 8 기
00153126,크라운해태홀딩스,005740,2023,연결재무제표,1035541074592.0,979071454561.0,71034057046.0,38440307559.0,영업수익(매출액),영업이익(손실),제 57 기,제 56 기
00153126,크라운해태홀딩스,005740,2024,연결재무제표,1046896219641.0,1035541074592.0,67578721530.0,71034057046.0,영업수익(매출액),영업이익(손실),제 58 기,제 57 기
00153126,크라운해태홀딩스,005740,2025,연결재무제표,1069881590060.0,1046896219641.0,57250687227.0,67578721530.0,매출액,영업이익,제 59 기,제 58 기
00760971,크래프톤,259960,2023,연결재무제표,1910576180288.0,1854016090527.0,768045608970.0,751606569542.0,영업수익,영업이익,제 17 기,제 16 기
00760971,크래프톤,259960,2024,연결재무제표,2709774106588.0,1910576180288.0,1182487684188.0,768045608970.0,영업수익,영업이익,제 18 기,제 17 기
00760971,크래프톤,259960,2025,연결재무제표,3326553694966.0,2709774106588.0,1054380980188.0,1182487684188.0,영업수익,영업이익,제 19 기,제 18 기
00525882,크레버스,096240,2023,연결재무제표,233485121718.0,227499581732.0,25216689470.0,25653163787.0,영업수익,영업이익,제 22 기,제 21 기
00525882,크레버스,096240,2024,연결재무제표,228168256909.0,233485121718.0,10316847050.0,25216689470.0,영업수익,영업이익,제 23 기,제 22 기
00525882,크레버스,096240,2025,연결재무제표,220916898961.0,228168256909.0,2244394585.0,10316847050.0,영업수익,영업이익,제 24 기,제 23 기
00346407,크레오에스지,040350,2023,연결재무제표,9756217845.0,9781170888.0,-3734725216.0,-6139169945.0,수익(매출액),영업이익(손실),제 27 기,제 26 기
00346407,크레오에스지,040350,2024,연결재무제표,8157056644.0,9756217845.0,-5653531364.0,-3734725216.0,수익(매출액),영업이익(손실),제 28 기,제 27 기
00346407,크레오에스지,040350,2025,연결재무제표,10861107272.0,8157056644.0,-6409391888.0,-5653531364.0,수익(매출액),영업이익(손실),제 29 기,제 28 기
00522007,크리스에프앤씨,110790,2023,연결재무제표,367042824810.0,380916686435.0,46109132297.0,78487509910.0,수익(매출액),영업이익(손실),제 26 기,제 25 기
00522007,크리스에프앤씨,110790,2024,연결재무제표,331280497035.0,367042824810.0,12138780100.0,46109132297.0,매출액,영업이익,제 27 기,제 26 기
00522007,크리스에프앤씨,110790,2025,연결재무제표,311944979108.0,331280497035.0,-4726548434.0,12138780100.0,매출액,영업이익(손실),제 28 기,제 27 기
01107665,크리스탈신소재,900250,2023,연결재무제표,446935129.0,407024441.0,126216500.0,100624504.0,수익(매출액),영업이익(손실),제 12 기,제 11 기
